PNG File,Block State,Block Name
obsidian.png,obsidian,obsidian
ochre_froglight_side.png,ochre_froglight,ochre_froglight
ochre_froglight_top.png,ochre_froglight,ochre_froglight
orange_candle.png,orange_candle,orange_candle
orange_candle_lit.png,orange_candle,orange_candle
orange_concrete.png,orange_concrete,orange_concrete
orange_concrete_powder.png,orange_concrete_powder,orange_concrete_powder
orange_glazed_terracotta.png,orange_glazed_terracotta,orange_glazed_terracotta
orange_shulker_box.png,orange_shulker_box,orange_shulker_box
orange_stained_glass.png,orange_stained_glass,orange_stained_glass
orange_stained_glass_pane_top.png,orange_stained_glass_pane,orange_stained_glass_pane
orange_terracotta.png,orange_terracotta,orange_terracotta
orange_tulip.png,orange_tulip,orange_tulip
orange_wool.png,orange_wool,orange_wool
oxeye_daisy.png,oxeye_daisy,oxeye_daisy
oxidized_chiseled_copper.png,oxidized_chiseled_copper,oxidized_chiseled_copper
oxidized_copper.png,oxidized_copper,oxidized_copper
oxidized_copper_bulb.png,oxidized_copper_bulb,oxidized_copper_bulb
oxidized_copper_bulb_lit.png,oxidized_copper_bulb,oxidized_copper_bulb
oxidized_copper_bulb_lit_powered.png,oxidized_copper_bulb,oxidized_copper_bulb
oxidized_copper_bulb_powered.png,oxidized_copper_bulb,oxidized_copper_bulb
oxidized_copper_door_bottom.png,oxidized_copper_door,oxidized_copper_door
oxidized_copper_door_top.png,oxidized_copper_door,oxidized_copper_door
oxidized_copper_grate.png,oxidized_copper_grate,oxidized_copper_grate
oxidized_copper_trapdoor.png,oxidized_copper_trapdoor,oxidized_copper_trapdoor
oxidized_cut_copper.png,oxidized_cut_copper,oxidized_cut_copper
packed_ice.png,packed_ice,packed_ice
packed_mud.png,packed_mud,packed_mud
pearlescent_froglight_side.png,pearlescent_froglight,pearlescent_froglight
pearlescent_froglight_top.png,pearlescent_froglight,pearlescent_froglight
peony_bottom.png,peony,peony
peony_top.png,peony,peony
pink_candle.png,pink_candle,pink_candle
pink_candle_lit.png,pink_candle,pink_candle
pink_concrete.png,pink_concrete,pink_concrete
pink_concrete_powder.png,pink_concrete_powder,pink_concrete_powder
pink_glazed_terracotta.png,pink_glazed_terracotta,pink_glazed_terracotta
pink_petals.png,pink_petals,pink_petals
pink_petals_stem.png,pink_petals,pink_petals
pink_shulker_box.png,pink_shulker_box,pink_shulker_box
pink_stained_glass.png,pink_stained_glass,pink_stained_glass
pink_stained_glass_pane_top.png,pink_stained_glass_pane,pink_stained_glass_pane
pink_terracotta.png,pink_terracotta,pink_terracotta
pink_tulip.png,pink_tulip,pink_tulip
pink_wool.png,pink_wool,pink_wool
piston_bottom.png,piston,piston
piston_inner.png,piston,piston
piston_side.png,piston,piston
piston_top.png,piston,piston
piston_top_sticky.png,piston,piston
pitcher_crop_bottom.png,pitcher_crop,pitcher_crop
pitcher_crop_bottom_stage_1.png,pitcher_crop,pitcher_crop
pitcher_crop_bottom_stage_2.png,pitcher_crop,pitcher_crop
pitcher_crop_bottom_stage_3.png,pitcher_crop,pitcher_crop
pitcher_crop_bottom_stage_4.png,pitcher_crop,pitcher_crop
pitcher_crop_side.png,pitcher_crop,pitcher_crop
pitcher_crop_top.png,pitcher_crop,pitcher_crop
pitcher_crop_top_stage_3.png,pitcher_crop,pitcher_crop
pitcher_crop_top_stage_4.png,pitcher_crop,pitcher_crop
podzol_side.png,podzol,podzol
podzol_top.png,podzol,podzol
pointed_dripstone_down_base.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_down_frustum.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_down_middle.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_down_tip.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_down_tip_merge.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_up_base.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_up_frustum.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_up_middle.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_up_tip.png,pointed_dripstone,pointed_dripstone
pointed_dripstone_up_tip_merge.png,pointed_dripstone,pointed_dripstone
polished_andesite.png,polished_andesite,polished_andesite
polished_basalt_side.png,polished_basalt,polished_basalt
polished_basalt_top.png,polished_basalt,polished_basalt
polished_blackstone.png,polished_blackstone,polished_blackstone
polished_blackstone_bricks.png,polished_blackstone_bricks,polished_blackstone_bricks
polished_deepslate.png,polished_deepslate,polished_deepslate
polished_diorite.png,polished_diorite,polished_diorite
polished_granite.png,polished_granite,polished_granite
polished_tuff.png,polished_tuff,polished_tuff
poppy.png,poppy,poppy
potatoes_stage0.png,potatoes,potatoes
potatoes_stage1.png,potatoes,potatoes
potatoes_stage2.png,potatoes,potatoes
potatoes_stage3.png,potatoes,potatoes
potted_azalea_bush_plant.png,potted_azalea_bush,potted_azalea_bush
potted_azalea_bush_side.png,potted_azalea_bush,potted_azalea_bush
potted_azalea_bush_top.png,potted_azalea_bush,potted_azalea_bush
potted_flowering_azalea_bush_plant.png,potted_flowering_azalea_bush,potted_flowering_azalea_bush
potted_flowering_azalea_bush_side.png,potted_flowering_azalea_bush,potted_flowering_azalea_bush
potted_flowering_azalea_bush_top.png,potted_flowering_azalea_bush,potted_flowering_azalea_bush
powder_snow.png,powder_snow,powder_snow
powered_rail.png,powered_rail,powered_rail
powered_rail_on.png,powered_rail,powered_rail
prismarine.png,prismarine,prismarine
prismarine_bricks.png,prismarine_bricks,prismarine_bricks
pumpkin_side.png,pumpkin,pumpkin
pumpkin_stem.png,pumpkin_stem,pumpkin_stem
pumpkin_top.png,pumpkin,pumpkin
purple_candle.png,purple_candle,purple_candle
purple_candle_lit.png,purple_candle,purple_candle
purple_concrete.png,purple_concrete,purple_concrete
purple_concrete_powder.png,purple_concrete_powder,purple_concrete_powder
purple_glazed_terracotta.png,purple_glazed_terracotta,purple_glazed_terracotta
purple_shulker_box.png,purple_shulker_box,purple_shulker_box
purple_stained_glass.png,purple_stained_glass,purple_stained_glass
purple_stained_glass_pane_top.png,purple_stained_glass_pane,purple_stained_glass_pane
purple_terracotta.png,purple_terracotta,purple_terracotta
purple_wool.png,purple_wool,purple_wool
purpur_block.png,purpur_block,purpur_block
purpur_pillar.png,purpur_pillar,purpur_pillar
purpur_pillar_top.png,purpur_pillar,purpur_pillar
quartz_block_bottom.png,quartz_block,quartz_block
quartz_block_side.png,quartz_block,quartz_block
quartz_block_top.png,quartz_block,quartz_block
quartz_bricks.png,quartz_bricks,quartz_bricks
quartz_pillar.png,quartz_pillar,quartz_pillar
quartz_pillar_top.png,quartz_pillar,quartz_pillar
rail.png,rail,rail
rail_corner.png,rail,rail
raw_copper_block.png,raw_copper_block,raw_copper_block
raw_gold_block.png,raw_gold_block,raw_gold_block
raw_iron_block.png,raw_iron_block,raw_iron_block
red_candle.png,red_candle,red_candle
red_candle_lit.png,red_candle,red_candle
red_concrete.png,red_concrete,red_concrete
red_concrete_powder.png,red_concrete_powder,red_concrete_powder
red_glazed_terracotta.png,red_glazed_terracotta,red_glazed_terracotta
red_mushroom.png,red_mushroom,red_mushroom
red_mushroom_block.png,red_mushroom_block,red_mushroom_block
red_nether_bricks.png,red_nether_bricks,red_nether_bricks
red_sand.png,red_sand,red_sand
red_sandstone.png,red_sandstone,red_sandstone
red_sandstone_bottom.png,red_sandstone,red_sandstone
red_sandstone_top.png,red_sandstone,red_sandstone
red_shulker_box.png,red_shulker_box,red_shulker_box
red_stained_glass.png,red_stained_glass,red_stained_glass
red_stained_glass_pane_top.png,red_stained_glass_pane,red_stained_glass_pane
red_terracotta.png,red_terracotta,red_terracotta
red_tulip.png,red_tulip,red_tulip
red_wool.png,red_wool,red_wool
redstone_block.png,redstone_block,redstone_block
redstone_lamp.png,redstone_lamp,redstone_lamp
redstone_lamp_on.png,redstone_lamp,redstone_lamp
redstone_ore.png,redstone_ore,redstone_ore
redstone_torch.png,redstone_torch,redstone_torch
redstone_torch_off.png,redstone_torch,redstone_torch
reinforced_deepslate_bottom.png,reinforced_deepslate,reinforced_deepslate
reinforced_deepslate_side.png,reinforced_deepslate,reinforced_deepslate
reinforced_deepslate_top.png,reinforced_deepslate,reinforced_deepslate
repeater.png,repeater,repeater
repeater_on.png,repeater,repeater
repeating_command_block_back.png,repeating_command_block,repeating_command_block
repeating_command_block_conditional.png,repeating_command_block,repeating_command_block
repeating_command_block_front.png,repeating_command_block,repeating_command_block
repeating_command_block_side.png,repeating_command_block,repeating_command_block
respawn_anchor_bottom.png,respawn_anchor,respawn_anchor
respawn_anchor_side0.png,respawn_anchor,respawn_anchor
respawn_anchor_side1.png,respawn_anchor,respawn_anchor
respawn_anchor_side2.png,respawn_anchor,respawn_anchor
respawn_anchor_side3.png,respawn_anchor,respawn_anchor
respawn_anchor_side4.png,respawn_anchor,respawn_anchor
respawn_anchor_top.png,respawn_anchor,respawn_anchor
respawn_anchor_top_off.png,respawn_anchor,respawn_anchor
rooted_dirt.png,rooted_dirt,rooted_dirt
rose_bush_bottom.png,rose_bush,rose_bush
rose_bush_top.png,rose_bush,rose_bush
sand.png,sand,sand
sandstone.png,sandstone,sandstone
sandstone_bottom.png,sandstone,sandstone
sandstone_top.png,sandstone,sandstone
scaffolding_bottom.png,scaffolding,scaffolding
scaffolding_side.png,scaffolding,scaffolding
scaffolding_top.png,scaffolding,scaffolding
sculk.png,sculk,sculk
sculk_catalyst_bottom.png,sculk_catalyst,sculk_catalyst
sculk_catalyst_side.png,sculk_catalyst,sculk_catalyst
sculk_catalyst_side_bloom.png,sculk_catalyst,sculk_catalyst
sculk_catalyst_top.png,sculk_catalyst,sculk_catalyst
sculk_catalyst_top_bloom.png,sculk_catalyst,sculk_catalyst
sculk_sensor_bottom.png,sculk_sensor,sculk_sensor
sculk_sensor_side.png,sculk_sensor,sculk_sensor
sculk_sensor_tendril_active.png,sculk_sensor,sculk_sensor
sculk_sensor_tendril_inactive.png,sculk_sensor,sculk_sensor
sculk_sensor_top.png,sculk_sensor,sculk_sensor
sculk_shrieker_bottom.png,sculk_shrieker,sculk_shrieker
sculk_shrieker_can_summon_inner_top.png,sculk_shrieker,sculk_shrieker
sculk_shrieker_inner_top.png,sculk_shrieker,sculk_shrieker
sculk_shrieker_side.png,sculk_shrieker,sculk_shrieker
sculk_shrieker_top.png,sculk_shrieker,sculk_shrieker
sculk_vein.png,sculk_vein,sculk_vein
sea_lantern.png,sea_lantern,sea_lantern
sea_pickle.png,sea_pickle,sea_pickle
seagrass.png,seagrass,seagrass
short_grass.png,short_grass,short_grass
shroomlight.png,shroomlight,shroomlight
shulker_box.png,shulker_box,shulker_box
slime_block.png,slime_block,slime_block
small_amethyst_bud.png,small_amethyst_bud,small_amethyst_bud
small_dripleaf_side.png,small_dripleaf,small_dripleaf
small_dripleaf_stem_bottom.png,small_dripleaf,small_dripleaf
small_dripleaf_stem_top.png,small_dripleaf,small_dripleaf
small_dripleaf_top.png,small_dripleaf,small_dripleaf
smithing_table_bottom.png,smithing_table,smithing_table
smithing_table_front.png,smithing_table,smithing_table
smithing_table_side.png,smithing_table,smithing_table
smithing_table_top.png,smithing_table,smithing_table
smoker_bottom.png,smoker,smoker
smoker_front.png,smoker,smoker
smoker_front_on.png,smoker,smoker
smoker_side.png,smoker,smoker
smoker_top.png,smoker,smoker
smooth_basalt.png,smooth_basalt,smooth_basalt
smooth_stone.png,smooth_stone,smooth_stone
smooth_stone_slab_side.png,smooth_stone_slab,smooth_stone_slab
sniffer_egg_not_cracked_bottom.png,sniffer_egg,sniffer_egg
sniffer_egg_not_cracked_east.png,sniffer_egg,sniffer_egg
sniffer_egg_not_cracked_north.png,sniffer_egg,sniffer_egg
sniffer_egg_not_cracked_south.png,sniffer_egg,sniffer_egg
sniffer_egg_not_cracked_top.png,sniffer_egg,sniffer_egg
sniffer_egg_not_cracked_west.png,sniffer_egg,sniffer_egg
sniffer_egg_slightly_cracked_bottom.png,sniffer_egg,sniffer_egg
sniffer_egg_slightly_cracked_east.png,sniffer_egg,sniffer_egg
sniffer_egg_slightly_cracked_north.png,sniffer_egg,sniffer_egg
sniffer_egg_slightly_cracked_south.png,sniffer_egg,sniffer_egg
sniffer_egg_slightly_cracked_top.png,sniffer_egg,sniffer_egg
sniffer_egg_slightly_cracked_west.png,sniffer_egg,sniffer_egg
sniffer_egg_very_cracked_bottom.png,sniffer_egg,sniffer_egg
sniffer_egg_very_cracked_east.png,sniffer_egg,sniffer_egg
sniffer_egg_very_cracked_north.png,sniffer_egg,sniffer_egg
sniffer_egg_very_cracked_south.png,sniffer_egg,sniffer_egg
sniffer_egg_very_cracked_top.png,sniffer_egg,sniffer_egg
sniffer_egg_very_cracked_west.png,sniffer_egg,sniffer_egg
snow.png,snow,snow
soul_campfire_fire.png,soul_campfire,soul_campfire
soul_campfire_log_lit.png,soul_campfire,soul_campfire
soul_fire_0.png,soul_fire,soul_fire
soul_fire_1.png,soul_fire,soul_fire
soul_lantern.png,soul_lantern,soul_lantern
soul_sand.png,soul_sand,soul_sand
soul_soil.png,soul_soil,soul_soil
soul_torch.png,soul_torch,soul_torch
spawner.png,spawner,spawner
sponge.png,sponge,sponge
spore_blossom.png,spore_blossom,spore_blossom
spore_blossom_base.png,spore_blossom,spore_blossom
spruce_door_bottom.png,spruce_door,spruce_door
spruce_door_top.png,spruce_door,spruce_door
spruce_leaves.png,spruce_leaves,spruce_leaves
spruce_log.png,spruce_log,spruce_log
spruce_log_top.png,spruce_log,spruce_log
spruce_planks.png,spruce_planks,spruce_planks
spruce_sapling.png,spruce_sapling,spruce_sapling
spruce_trapdoor.png,spruce_trapdoor,spruce_trapdoor
stone.png,stone,stone
stone_bricks.png,stone_bricks,stone_bricks
stonecutter_bottom.png,stonecutter,stonecutter
stonecutter_saw.png,stonecutter,stonecutter
stonecutter_side.png,stonecutter,stonecutter
stonecutter_top.png,stonecutter,stonecutter
stripped_acacia_log.png,stripped_acacia_log,stripped_acacia_log
stripped_acacia_log_top.png,stripped_acacia_log,stripped_acacia_log
stripped_bamboo_block.png,stripped_bamboo_block,stripped_bamboo_block
stripped_bamboo_block_top.png,stripped_bamboo_block,stripped_bamboo_block
stripped_birch_log.png,stripped_birch_log,stripped_birch_log
stripped_birch_log_top.png,stripped_birch_log,stripped_birch_log
stripped_cherry_log.png,stripped_cherry_log,stripped_cherry_log
stripped_cherry_log_top.png,stripped_cherry_log,stripped_cherry_log
stripped_crimson_stem.png,stripped_crimson_stem,stripped_crimson_stem
stripped_crimson_stem_top.png,stripped_crimson_stem,stripped_crimson_stem
stripped_dark_oak_log.png,stripped_dark_oak_log,stripped_dark_oak_log
stripped_dark_oak_log_top.png,stripped_dark_oak_log,stripped_dark_oak_log
stripped_jungle_log.png,stripped_jungle_log,stripped_jungle_log
stripped_jungle_log_top.png,stripped_jungle_log,stripped_jungle_log
stripped_mangrove_log.png,stripped_mangrove_log,stripped_mangrove_log
stripped_mangrove_log_top.png,stripped_mangrove_log,stripped_mangrove_log
stripped_oak_log.png,stripped_oak_log,stripped_oak_log
stripped_oak_log_top.png,stripped_oak_log,stripped_oak_log
stripped_spruce_log.png,stripped_spruce_log,stripped_spruce_log
stripped_spruce_log_top.png,stripped_spruce_log,stripped_spruce_log
stripped_warped_stem.png,stripped_warped_stem,stripped_warped_stem
stripped_warped_stem_top.png,stripped_warped_stem,stripped_warped_stem
structure_block.png,structure_block,structure_block
structure_block_corner.png,structure_block,structure_block
structure_block_data.png,structure_block,structure_block
structure_block_load.png,structure_block,structure_block
structure_block_save.png,structure_block,structure_block
sugar_cane.png,sugar_cane,sugar_cane
sunflower_back.png,sunflower,sunflower
sunflower_bottom.png,sunflower,sunflower
sunflower_front.png,sunflower,sunflower
sunflower_top.png,sunflower,sunflower
suspicious_gravel_0.png,suspicious_gravel,suspicious_gravel
suspicious_gravel_1.png,suspicious_gravel,suspicious_gravel
suspicious_gravel_2.png,suspicious_gravel,suspicious_gravel
suspicious_gravel_3.png,suspicious_gravel,suspicious_gravel
suspicious_sand_0.png,suspicious_sand,suspicious_sand
suspicious_sand_1.png,suspicious_sand,suspicious_sand
suspicious_sand_2.png,suspicious_sand,suspicious_sand
suspicious_sand_3.png,suspicious_sand,suspicious_sand
sweet_berry_bush_stage0.png,sweet_berry_bush,sweet_berry_bush
sweet_berry_bush_stage1.png,sweet_berry_bush,sweet_berry_bush
sweet_berry_bush_stage2.png,sweet_berry_bush,sweet_berry_bush
sweet_berry_bush_stage3.png,sweet_berry_bush,sweet_berry_bush
tall_grass_bottom.png,tall_grass,tall_grass
tall_grass_top.png,tall_grass,tall_grass
tall_seagrass_bottom.png,tall_seagrass,tall_seagrass
tall_seagrass_top.png,tall_seagrass,tall_seagrass
target_side.png,target,target
target_top.png,target,target
terracotta.png,terracotta,terracotta
tinted_glass.png,tinted_glass,tinted_glass
tnt_bottom.png,tnt,tnt
tnt_side.png,tnt,tnt
tnt_top.png,tnt,tnt
torch.png,torch,torch
torchflower.png,torchflower,torchflower
torchflower_crop_stage0.png,torchflower_crop,torchflower_crop
torchflower_crop_stage1.png,torchflower_crop,torchflower_crop
trial_spawner_bottom.png,trial_spawner,trial_spawner
trial_spawner_side_active.png,trial_spawner,trial_spawner
trial_spawner_side_active_ominous.png,trial_spawner,trial_spawner
trial_spawner_side_inactive.png,trial_spawner,trial_spawner
trial_spawner_side_inactive_ominous.png,trial_spawner,trial_spawner
trial_spawner_top_active.png,trial_spawner,trial_spawner
trial_spawner_top_active_ominous.png,trial_spawner,trial_spawner
trial_spawner_top_ejecting_reward.png,trial_spawner,trial_spawner
trial_spawner_top_ejecting_reward_ominous.png,trial_spawner,trial_spawner
trial_spawner_top_inactive.png,trial_spawner,trial_spawner
trial_spawner_top_inactive_ominous.png,trial_spawner,trial_spawner
tripwire.png,tripwire,tripwire
tripwire_hook.png,tripwire_hook,tripwire_hook
tube_coral.png,tube_coral,tube_coral
tube_coral_block.png,tube_coral_block,tube_coral_block
tube_coral_fan.png,tube_coral_fan,tube_coral_fan
tuff.png,tuff,tuff
tuff_bricks.png,tuff_bricks,tuff_bricks
turtle_egg.png,turtle_egg,turtle_egg
turtle_egg_slightly_cracked.png,turtle_egg,turtle_egg
turtle_egg_very_cracked.png,turtle_egg,turtle_egg
twisting_vines.png,twisting_vines,twisting_vines
twisting_vines_plant.png,twisting_vines_plant,twisting_vines_plant
vault_bottom.png,vault,vault
vault_bottom_ominous.png,vault,vault
vault_front_ejecting.png,vault,vault
vault_front_ejecting_ominous.png,vault,vault
vault_front_off.png,vault,vault
vault_front_off_ominous.png,vault,vault
vault_front_on.png,vault,vault
vault_front_on_ominous.png,vault,vault
vault_side_off.png,vault,vault
vault_side_off_ominous.png,vault,vault
vault_side_on.png,vault,vault
vault_side_on_ominous.png,vault,vault
vault_top.png,vault,vault
vault_top_ejecting.png,vault,vault
vault_top_ejecting_ominous.png,vault,vault
vault_top_ominous.png,vault,vault
verdant_froglight_side.png,verdant_froglight,verdant_froglight
verdant_froglight_top.png,verdant_froglight,verdant_froglight
vine.png,vine,vine
warped_door_bottom.png,warped_door,warped_door
warped_door_top.png,warped_door,warped_door
warped_fungus.png,warped_fungus,warped_fungus
warped_nylium.png,warped_nylium,warped_nylium
warped_nylium_side.png,warped_nylium,warped_nylium
warped_planks.png,warped_planks,warped_planks
warped_roots.png,warped_roots,warped_roots
warped_roots_pot.png,warped_roots,warped_roots
warped_stem.png,warped_stem,warped_stem
warped_stem_top.png,warped_stem,warped_stem
warped_trapdoor.png,warped_trapdoor,warped_trapdoor
warped_wart_block.png,warped_wart_block,warped_wart_block
water_flow.png,water,water
water_overlay.png,water,water
water_still.png,water,water
weathered_chiseled_copper.png,weathered_chiseled_copper,weathered_chiseled_copper
weathered_copper.png,weathered_copper,weathered_copper
weathered_copper_bulb.png,weathered_copper_bulb,weathered_copper_bulb
weathered_copper_bulb_lit.png,weathered_copper_bulb,weathered_copper_bulb
weathered_copper_bulb_lit_powered.png,weathered_copper_bulb,weathered_copper_bulb
weathered_copper_bulb_powered.png,weathered_copper_bulb,weathered_copper_bulb
weathered_copper_door_bottom.png,weathered_copper_door,weathered_copper_door
weathered_copper_door_top.png,weathered_copper_door,weathered_copper_door
weathered_copper_grate.png,weathered_copper_grate,weathered_copper_grate
weathered_copper_trapdoor.png,weathered_copper_trapdoor,weathered_copper_trapdoor
weathered_cut_copper.png,weathered_cut_copper,weathered_cut_copper
weeping_vines.png,weeping_vines,weeping_vines
weeping_vines_plant.png,weeping_vines_plant,weeping_vines_plant
wet_sponge.png,wet_sponge,wet_sponge
wheat_stage0.png,wheat,wheat
wheat_stage1.png,wheat,wheat
wheat_stage2.png,wheat,wheat
wheat_stage3.png,wheat,wheat
wheat_stage4.png,wheat,wheat
wheat_stage5.png,wheat,wheat
wheat_stage6.png,wheat,wheat
wheat_stage7.png,wheat,wheat
white_candle.png,white_candle,white_candle
white_candle_lit.png,white_candle,white_candle
white_concrete.png,white_concrete,white_concrete
white_concrete_powder.png,white_concrete_powder,white_concrete_powder
white_glazed_terracotta.png,white_glazed_terracotta,white_glazed_terracotta
white_shulker_box.png,white_shulker_box,white_shulker_box
white_stained_glass.png,white_stained_glass,white_stained_glass
white_stained_glass_pane_top.png,white_stained_glass_pane,white_stained_glass_pane
white_terracotta.png,white_terracotta,white_terracotta
white_tulip.png,white_tulip,white_tulip
white_wool.png,white_wool,white_wool
wither_rose.png,wither_rose,wither_rose
yellow_candle.png,yellow_candle,yellow_candle
yellow_candle_lit.png,yellow_candle,yellow_candle
yellow_concrete.png,yellow_concrete,yellow_concrete
yellow_concrete_powder.png,yellow_concrete_powder,yellow_concrete_powder
yellow_glazed_terracotta.png,yellow_glazed_terracotta,yellow_glazed_terracotta
yellow_shulker_box.png,yellow_shulker_box,yellow_shulker_box
yellow_stained_glass.png,yellow_stained_glass,yellow_stained_glass
yellow_stained_glass_pane_top.png,yellow_stained_glass_pane,yellow_stained_glass_pane
yellow_terracotta.png,yellow_terracotta,yellow_terracotta
yellow_wool.png,yellow_wool,yellow_wool
